feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,label
2.0,0.7905694,0.7591472,0.75061625,0.750049,0.75000125,49.0,67.0,18.0,53.5,6.75,49.0,33.0,75.0,42.0,64.5,15.75,75.0,114.818,164.93031,50.11232,127.34608,18.79212,114.818,429.75,1747.0,1317.25,759.0625,493.96875,429.75,3.0,13.0,10.0,10.5,3.75,13.0,5.0,6.0,1.0,5.25,0.375,5.0,142.0,192.0,50.0,154.5,18.75,142.0,1.23,1.78,0.55,1.6425,0.20625,1.78,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,10.0,10.0,7.5,3.75,10.0,0.0,11.0,11.0,2.75,4.125,0.0,13.0,13.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.75,1.875,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.75,1.125,0.0,3.0,5.0,2.0,4.5,0.75,5.0,24.26,30.733334,6.4733334,25.878334,2.4275,24.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,194.0,55.0,152.75,20.625,139.0,2.0,0.75,7.5,2.75,0.0,0.072836176,0.013656782,0.000203525,-3.5873885,0.0013795025,0.0,24.4357,-0.40323594
3.0,0.61237246,0.5386087,0.50609934,0.50110865,0.5000976,11.0,34.0,23.0,25.5,8.5,34.0,2.0,89.0,87.0,56.5,32.5,89.0,22.989769,78.96,55.97023,57.96282,20.997183,78.96,370.87,2183.0,1812.13,885.4675,648.76624,494.0,1.0,16.0,15.0,9.5,6.5,16.0,3.0,4.0,1.0,3.75,0.375,4.0,120.0,166.0,46.0,139.75,19.75,120.0,0.93,2.55,1.62,1.915,0.635,2.55,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,10.0,10.0,5.75,4.25,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,15.0,9.5,6.5,16.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,7.0,7.0,1.75,2.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,3.0,2.0,2.0,13.01,29.243334,16.233334,23.523333,5.2566667,25.92,0.0,0.799,0.799,0.3995,0.3995,0.799,0.0,0.0,0.0,0.0,0.0,0.0,14.0,229.0,215.0,121.5,107.5,14.0,1.75,2.0,5.75,0.0,0.0,0.48112902,0.091185965,0.5007489,-5.1546574,-0.0058385064,0.0,20.8557,-0.87902534
3.0,0.57735026,0.48074985,0.41524366,0.38997695,0.37204105,29.0,67.0,38.0,48.333332,12.888889,29.0,33.0,75.0,42.0,57.333332,16.222221,33.0,63.546,164.93031,101.38432,114.43144,33.923626,63.546,429.75,1747.0,1317.25,1178.1733,498.94888,429.75,3.0,13.0,10.0,9.0,4.0,3.0,4.0,6.0,2.0,5.0,0.6666667,4.0,132.0,192.0,60.0,155.33333,24.444445,132.0,1.23,1.9,0.67,1.6366667,0.2711111,1.23,1.0,2.0,1.0,1.6666666,0.44444445,1.0,0.0,1.0,1.0,0.33333334,0.44444445,0.0,0.0,10.0,10.0,6.6666665,4.4444447,0.0,0.0,11.0,11.0,3.6666667,4.888889,0.0,11.0,13.0,2.0,12.333333,0.8888889,11.0,0.0,1.0,1.0,0.33333334,0.44444445,0.0,0.0,5.0,5.0,1.6666666,2.2222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.3333334,0.0,1.0,5.0,4.0,3.0,1.3333334,1.0,11.07,30.733334,19.663334,22.02111,7.3007407,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,225.0,86.0,186.0,31.333334,139.0,1.6666666,0.33333334,6.6666665,3.6666667,0.0,0.10615688,0.020287398,-0.0003969778,-4.0952916,-0.03779564,0.0,20.8847,-0.42439455
2.0,0.70710677,0.62996054,0.57434916,0.55204475,0.5358867,33.0,42.0,9.0,37.5,4.5,33.0,50.0,84.0,34.0,67.0,17.0,50.0,74.9216,95.96,21.0384,85.4408,10.5192,74.9216,1090.0,2896.0,1806.0,1993.0,903.0,1090.0,6.0,15.0,9.0,10.5,4.5,6.0,4.0,5.0,1.0,4.5,0.5,4.0,119.0,154.0,35.0,136.5,17.5,119.0,2.16,2.18,0.02,2.17,0.01,2.16,1.0,2.0,1.0,1.5,0.5,1.0,0.0,3.0,3.0,1.5,1.5,0.0,5.0,10.0,5.0,7.5,2.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,9.0,10.5,4.5,6.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,3.0,3.0,1.5,1.5,0.0,0.0,5.0,5.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.5,1.5,3.0,15.69,22.175,6.485,18.9325,3.2425,15.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,229.0,63.0,197.5,31.5,166.0,1.5,1.5,7.5,0.0,0.0,9.9995e-05,2.499875e-05,-0.0028495,-7.9815445,0.04909268,0.0,16.4019,-0.23154329
3.0,0.57735026,0.48074985,0.41524366,0.38997695,0.37204105,29.0,68.0,39.0,48.666668,13.111111,29.0,35.0,75.0,40.0,58.0,15.333333,35.0,63.546,167.259,103.713,115.207664,34.70089,63.546,429.75,1770.0,1340.25,1185.84,504.06,429.75,3.0,13.0,10.0,9.0,4.0,3.0,4.0,6.0,2.0,5.0,0.6666667,4.0,132.0,189.0,57.0,154.33333,23.11111,132.0,1.24,1.9,0.66,1.64,0.26666668,1.24,1.0,2.0,1.0,1.6666666,0.44444445,1.0,0.0,1.0,1.0,0.33333334,0.44444445,0.0,0.0,10.0,10.0,6.6666665,4.4444447,0.0,0.0,12.0,12.0,4.0,5.3333335,0.0,11.0,14.0,3.0,12.666667,1.1111112,11.0,0.0,1.0,1.0,0.33333334,0.44444445,0.0,0.0,5.0,5.0,1.6666666,2.2222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.6666667,0.8888889,0.0,1.0,5.0,4.0,2.6666667,1.5555556,1.0,11.07,30.585,19.515,21.971666,7.267778,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,225.0,86.0,186.0,31.333334,139.0,1.6666666,0.33333334,6.6666665,4.0,0.0,0.1031799,0.019675516,-0.0006035111,-4.0884295,-0.038262997,0.0,20.7111,-0.42201632
3.0,0.6,0.5142563,0.46090633,0.44188184,0.4287303,28.0,60.0,32.0,43.2,12.16,28.0,19.0,80.0,61.0,60.2,16.48,61.0,58.6934,144.242,85.5486,99.80976,32.89309,58.6934,505.08,1728.0,1222.92,1152.032,517.5616,505.08,3.0,14.0,11.0,10.2,3.04,10.0,4.0,6.0,2.0,4.8,0.64,4.0,124.0,201.0,77.0,145.4,22.24,124.0,1.14,1.96,0.82,1.776,0.2544,1.91,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.8,0.96,0.0,0.0,10.0,10.0,7.2,2.88,8.0,0.0,4.0,4.0,0.8,1.28,0.0,6.0,14.0,8.0,10.8,2.56,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.6,1.92,0.0,0.0,2.0,2.0,0.8,0.96,0.0,0.0,10.0,10.0,2.0,3.2,0.0,2.0,10.0,8.0,4.4,2.24,2.0,10.32,34.81,24.49,24.404,11.2672,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.23815788,0.28578946,0.0,141.0,225.0,84.0,185.2,35.36,141.0,2.0,0.8,7.2,0.8,0.0,0.15473069,0.023499457,0.00026086,-5.324862,-0.038819235,0.0,20.0406,-0.5799936
3.0,0.6,0.5142563,0.46090633,0.44188184,0.4287303,33.0,60.0,27.0,43.2,8.16,33.0,19.0,84.0,65.0,61.0,18.4,59.0,74.9216,144.242,69.3204,99.97924,20.046112,74.9216,1090.0,2237.0,1147.0,1589.6,517.92,1090.0,3.0,15.0,12.0,10.2,3.84,9.0,4.0,6.0,2.0,4.8,0.64,4.0,119.0,201.0,82.0,144.6,22.56,119.0,1.14,2.28,1.14,2.012,0.3488,2.18,1.0,2.0,1.0,1.6,0.48,1.0,0.0,3.0,3.0,1.2,1.44,0.0,0.0,10.0,10.0,7.2,2.88,8.0,0.0,4.0,4.0,0.8,1.28,0.0,6.0,15.0,9.0,10.8,3.36,9.0,0.0,1.0,1.0,0.4,0.48,0.0,0.0,3.0,3.0,1.2,1.44,0.0,0.0,2.0,2.0,0.8,0.96,0.0,0.0,10.0,10.0,2.0,3.2,0.0,3.0,10.0,7.0,4.4,2.24,3.0,13.64,34.81,21.17,21.288,6.1184,13.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,225.0,59.0,195.2,23.84,166.0,1.6,1.2,7.2,0.8,0.0,0.2774004,0.041545596,0.00164319,-6.652934,-0.039766088,0.0,18.3624,-0.93182135
3.0,0.57735026,0.48074985,0.41524366,0.38997695,0.37204105,28.0,49.0,21.0,38.666668,7.111111,28.0,12.0,75.0,63.0,49.333332,24.88889,12.0,58.6934,114.818,56.1246,87.47242,19.18601,58.6934,429.75,1799.0,1369.25,1318.9166,592.7778,429.75,3.0,13.0,10.0,8.666667,3.7777777,3.0,4.0,5.0,1.0,4.6666665,0.44444445,4.0,124.0,190.0,66.0,152.0,25.333334,124.0,1.22,1.91,0.69,1.6366667,0.2777778,1.22,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.33333334,0.44444445,0.0,1.0,10.0,9.0,6.3333335,3.5555556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,10.0,8.666667,3.7777777,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.6666666,2.2222223,0.0,0.0,9.0,9.0,3.6666667,3.5555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,5.3333335,2.4444444,2.0,10.32,32.365,22.045,22.315,7.9966664,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.1984649,0.26461986,0.0,139.0,225.0,86.0,186.0,31.333334,139.0,2.0,0.33333334,6.3333335,0.0,0.0,0.112214394,0.021315107,0.0003138889,-5.4403515,-0.028372344,0.0,20.4184,-0.5233584
2.0,0.74535596,0.6933613,0.6707822,0.6674082,0.6667317,28.0,53.0,25.0,44.666668,11.111111,53.0,61.0,96.0,35.0,84.333336,15.555555,96.0,58.6934,126.90447,68.21107,104.16745,30.31603,126.90447,386.85,1728.0,1341.15,833.9,596.06665,386.85,10.0,17.0,7.0,14.666667,3.1111112,17.0,4.0,5.0,1.0,4.6666665,0.44444445,5.0,124.0,139.0,15.0,134.0,6.6666665,139.0,1.91,2.66,0.75,2.41,0.33333334,2.66,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.3333333,2.2222223,5.0,8.0,10.0,2.0,9.333333,0.8888889,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,17.0,7.0,14.666667,3.1111112,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666667,0.44444445,1.0,0.0,2.0,2.0,0.6666667,0.8888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.3333334,0.44444445,1.0,10.32,43.015,32.695,32.116665,14.531111,43.015,0.0,1.062,1.062,0.708,0.472,1.062,0.0,0.5953947,0.5953947,0.1984649,0.26461986,0.0,64.0,225.0,161.0,117.666664,71.55556,64.0,2.0,3.3333333,9.333333,0.0,1.0,0.13118495,0.029152209,0.66616535,-2.9755497,-0.2047186,0.186,29.5746,-0.21870185
2.0,0.70710677,0.62996054,0.57434916,0.55204475,0.5358867,49.0,66.0,17.0,57.5,8.5,49.0,31.0,75.0,44.0,53.0,22.0,31.0,114.818,162.5,47.682,138.659,23.841,114.818,429.75,1685.0,1255.25,1057.375,627.625,429.75,3.0,13.0,10.0,8.0,5.0,3.0,5.0,6.0,1.0,5.5,0.5,5.0,142.0,192.0,50.0,167.0,25.0,142.0,1.22,1.78,0.56,1.5,0.28,1.22,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,10.0,10.0,5.0,5.0,0.0,12.0,13.0,1.0,12.5,0.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0,0.0,4.0,5.0,1.0,4.5,0.5,4.0,24.26,31.24,6.98,27.75,3.49,24.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,194.0,55.0,166.5,27.5,139.0,2.0,0.5,5.0,5.0,0.0,0.075405486,0.018851371,0.0002093,-4.133055,1.4995e-05,0.0,26.44,-0.47233436
